|index|location_code|year|chl_median|chl_max|grid_pop|grid_senile_pop|total_pop|senile_pop|avg_age|AD|grid_AD|MD|grid_MD|PD|grid_PD
182|1002A10|42730|2005|2.5|14.0|450.0|199.0|43678|17829.0|40.85962439|12|0.1236320344|2.0|0.0206053391|31.0|0.3193827556
183|1002A10|42730|2006|2.05|9.8|434.97536946|202.00492611|42982|18377.0|41.61878657|12|0.1214393103|4.0|0.0404797701|29.0|0.2934783331
184|1002A10|42730|2007|2.65|10.9|419.99178982|205.00164204|43176|19084.5|42.3225065|12|0.1167292356|2.0|0.0194548726|29.0|0.2820956528
185|1002A10|42730|2008|2.15|8.9|405.00821018|207.99835796|43413|19939.0|42.93276272|16|0.1492670712|2.0|0.0186583839|23.0|0.2145714149
186|1002A10|42730|2009|2.9|6.3|390.02463054|210.99507389|44121|20879.0|43.41257127|14|0.1237584105|2.0|0.0176797729|24.0|0.2121572751
187|1002A10|42730|2010|2.3|19.1|375.0|214.0|44254|21910.0|43.94587319|12|0.1016857233|2.0|0.0169476206|26.0|0.2203190672
188|1002A10|42730|2011|1.95|7.5|374.40032859|215.59912377|44360|22857.0|44.56727566|20|0.1688008695|2.0|0.016880087|37.0|0.3122816086
189|1002A10|42730|2012|3.0|26.0|373.80065717|217.19824754|44615|23844.5|45.2411521|19|0.1591888936|2.0|0.0167567256|58.0|0.4859450435
190|1002A10|42730|2013|3.15|6.5|373.20098576|218.7973713|44937|24895.0|45.96200353|30|0.2491494664|4.0|0.0332199289|76.0|0.6311786483
191|1002A10|42730|2014|4.9|42.9|372.59967141|220.40087623|45373|25908.5|46.59135924|36|0.2956292987|5.0|0.0410596248|90.0|0.7390732468
192|1002A10|42730|2015|4.4|11.2|372.0|222.0|45777|26970.5|47.17230749|32|0.2600432532|5.0|0.0406317583|106.0|0.8613932761
193|1002A10|42730|2016|4.85|14.7|377.0|232.0|45991|28175.0|47.85137524|34|0.2787067035|4.0|0.0327890239|109.0|0.8935009024
194|1002A10|42730|2017|1.55|9.3|369.0|241.0|46281|25867.0|49.0093775|37|0.2950022687|2.0|0.0159460686|107.0|0.8531146691
195|1002A20|42750|2005|1.7|5.4|24.0|14.0|41538|17312.0|41.11061736|10|0.005777842|0.0|0.0|24.0|0.0138668207
196|1002A20|42750|2006|1.8|5.4|23.198686371|14.600985222|40511|17577.0|41.81790037|12|0.0068718184|2.0|0.0011453031|38.0|0.0217607584
197|1002A20|42750|2007|1.0|4.8|22.399562124|15.200328407|40290|17919.5|42.45213753|10|0.0055595836|2.0|0.0011119167|40.0|0.0222383342
198|1002A20|42750|2008|1.3|10.2|21.600437876|15.799671593|40201|18515.0|43.04984966|8|0.0042984877|1.0|0.000537311|35.0|0.0188058836
199|1002A20|42750|2009|1.55|6.0|20.801313629|16.399014778|40265|19192.0|43.64394203|8|0.0041328824|3.0|0.0015498309|43.0|0.0222142428
200|1002A20|42750|2010|3.0|8.2|20.0|17.0|40407|19822.0|44.24628702|6|0.0029697825|3.0|0.0014848912|54.0|0.0267280422
201|1002A20|42750|2011|1.9|10.7|21.799014239|16.800109529|40199|20407.5|44.84998426|16|0.0086764404|3.0|0.0016268326|64.0|0.0347057616
202|1002A20|42750|2012|1.5|10.9|23.598028478|16.600219058|40155|21050.5|45.4182119|21|0.012341143|5.0|0.0029383674|71.0|0.0417248169
203|1002A20|42750|2013|2.55|5.3|25.397042716|16.400328587|40150|21703.5|45.98493523|25|0.0158138498|4.0|0.002530216|96.0|0.0607251831
204|1002A20|42750|2014|2.3|36.9|27.200985761|16.199890471|40191|22424.0|46.60873794|30|0.0203037887|7.0|0.0047375507|105.0|0.0710632606
205|1002A20|42750|2015|1.3|5.8|29.0|16.0|40216|23186.5|47.23187875|23|0.0165854386|6.0|0.0043266362|112.0|0.0807638751
206|1002A20|42750|2016|1.6|4.1|23.0|15.0|40073|23892.5|47.83879937|34|0.0195143862|9.0|0.0051655728|101.0|0.0579692062
207|1002A20|42750|2017|1.55|3.3|24.0|18.0|40067|22131.0|48.94084908|48|0.0287518407|8.0|0.0047919734|127.0|0.0760725784
208|1002A30|42760|2005|2.15|8.0|4.0|2.0|45033|17198.5|39.92976144|14|0.0012435325|1.0|8.88238e-05|37.0|0.0032864788
209|1002A30|42760|2006|1.85|7.7|3.7996715928|2.2003284072|44332|17697.0|40.58666383|14|0.0011999324|2.0|0.0001714189|44.0|0.0037712161
210|1002A30|42760|2007|1.6|6.7|3.5998905309|2.4001094691|44003|18185.5|41.20685243|15|0.0012271517|5.0|0.0004090506|45.0|0.0036814552
211|1002A30|42760|2008|1.15|2.1|3.4001094691|2.5998905309|43706|18820.0|41.81113227|12|0.0009335403|2.0|0.0001555901|42.0|0.0032673912
212|1002A30|42760|2009|1.15|8.1|3.2003284072|2.7996715928|43634|19527.5|42.42646924|15|0.0011001725|2.0|0.0001466897|52.0|0.0038139313
213|1002A30|42760|2010|1.7|14.0|3.0|3.0|43622|20256.5|43.05681635|23|0.0015817707|2.0|0.0001375453|56.0|0.0038512677
214|1002A30|42760|2011|1.15|7.2|4.9989047097|4.7990142388|43577|21050.0|43.70496456|26|0.0029825716|2.0|0.0002294286|69.0|0.0079152862
215|1002A30|42760|2012|1.7|7.1|6.9978094195|6.5980284775|43627|21928.5|44.32161386|41|0.0065764363|2.0|0.0003208018|92.0|0.0147568814
216|1002A30|42760|2013|3.4|10.6|8.9967141292|8.3970427163|43666|22780.0|44.99185675|32|0.0065931125|4.0|0.0008241391|90.0|0.018543129
217|1002A30|42760|2014|4.7|11.2|11.00109529|10.200985761|43660|23529.5|45.69184716|35|0.0088190182|4.0|0.0010078878|93.0|0.0234333913
218|1002A30|42760|2015|2.0|6.0|13.0|12.0|43500|24296.0|46.42177312|50|0.0149425287|4.0|0.0011954023|96.0|0.0286896552
219|1002A30|42760|2016|3.8|12.1|13.0|12.0|43318|25057.0|47.13497825|63|0.0189066901|3.0|0.0009003186|108.0|0.0324114687
220|1002A30|42760|2017|2.0|6.5|9.0|8.0|43092|23226.0|48.34565581|78|0.0162907268|4.0|0.0008354219|104.0|0.0217209691
221|1002A40|42760|2005|2.25|4.8|25.0|19.0|45033|17198.5|39.92976144|14|0.0077720783|1.0|0.0005551484|37.0|0.0205404925
222|1002A40|42760|2006|2.05|6.2|25.200328407|19.400656814|44332|17697.0|40.58666383|14|0.0079582378|2.0|0.0011368911|44.0|0.0250116045
223|1002A40|42760|2007|2.7|13.6|25.400109469|19.800218938|44003|18185.5|41.20685243|15|0.0086585379|5.0|0.0028861793|45.0|0.0259756136
224|1002A40|42760|2008|1.35|3.6|25.599890531|20.199781062|43706|18820.0|41.81113227|12|0.0070287532|2.0|0.0011714589|42.0|0.0246006361
225|1002A40|42760|2009|1.55|6.2|25.799671593|20.599343186|43634|19527.5|42.42646924|15|0.0088691175|2.0|0.001182549|52.0|0.0307462741
226|1002A40|42760|2010|1.8|8.1|26.0|21.0|43622|20256.5|43.05681635|23|0.0137086791|2.0|0.0011920591|56.0|0.0333776535
227|1002A40|42760|2011|0.9|21.5|28.398685652|22.399233297|43577|21050.0|43.70496456|26|0.0169439343|2.0|0.0013033796|69.0|0.044966595
228|1002A40|42760|2012|1.8|14.7|30.797371303|23.798466594|43627|21928.5|44.32161386|41|0.0289429075|2.0|0.0014118491|92.0|0.0649450606
229|1002A40|42760|2013|2.45|4.8|33.196056955|25.19769989|43666|22780.0|44.99185675|32|0.0243272528|4.0|0.0030409066|90.0|0.0684203986
230|1002A40|42760|2014|3.65|11.5|35.601314348|26.600766703|43660|23529.5|45.69184716|35|0.0285397618|4.0|0.0032616871|93.0|0.0758342243
231|1002A40|42760|2015|1.5|3.8|38.0|28.0|43500|24296.0|46.42177312|50|0.0436781609|4.0|0.0034942529|96.0|0.083862069
232|1002A40|42760|2016|2.55|10.8|35.0|25.0|43318|25057.0|47.13497825|63|0.0509026271|3.0|0.0024239346|108.0|0.0872616464
233|1002A40|42760|2017|1.1|2.6|35.0|27.0|43092|23226.0|48.34565581|78|0.0633528265|4.0|0.0032488629|104.0|0.0844704353
234|1002A50|42750|2005|1.6|10.3|338.0|181.0|41538|17312.0|41.11061736|10|0.0813712745|0.0|0.0|24.0|0.1952910588
235|1002A50|42750|2006|1.95|11.4|331.99014778|183.20361248|40511|17577.0|41.81790037|12|0.0983407414|2.0|0.0163901236|38.0|0.3114123477
236|1002A50|42750|2007|1.75|14.7|325.99671593|185.40120416|40290|17919.5|42.45213753|10|0.0809125629|2.0|0.0161825126|40.0|0.3236502516
237|1002A50|42750|2008|0.95|5.0|320.00328407|187.59879584|40201|18515.0|43.04984966|8|0.0636806615|1.0|0.0079600827|35.0|0.278602894
238|1002A50|42750|2009|1.6|4.3|314.00985222|189.79638752|40265|19192.0|43.64394203|8|0.0623886457|3.0|0.0233957421|43.0|0.3353389705
239|1002A50|42750|2010|1.2|10.1|308.0|192.0|40407|19822.0|44.24628702|6|0.0457346499|3.0|0.022867325|54.0|0.4116118494
240|1002A50|42750|2011|0.7|4.4|308.0|194.59857612|40199|20407.5|44.84998426|16|0.1225901142|3.0|0.0229856464|64.0|0.4903604567
241|1002A50|42750|2012|1.0|2.2|308.0|197.19715225|40155|21050.5|45.4182119|21|0.1610758312|5.0|0.0383513884|71.0|0.5445897149
242|1002A50|42750|2013|2.1|6.6|308.0|199.79572837|40150|21703.5|45.98493523|25|0.1917808219|4.0|0.0306849315|96.0|0.7364383562
243|1002A50|42750|2014|4.65|18.9|308.0|202.40142388|40191|22424.0|46.60873794|30|0.2299022169|7.0|0.0536438506|105.0|0.8046577592
244|1002A50|42750|2015|1.9|10.5|308.0|205.0|40216|23186.5|47.23187875|23|0.1761487965|6.0|0.04595186|112.0|0.8577680525
245|1002A50|42750|2016|1.65|5.8|284.0|191.0|40073|23892.5|47.83879937|34|0.2409602475|9.0|0.0637835949|101.0|0.7157936765
246|1002A50|42750|2017|0.75|4.9|289.0|209.0|40067|22131.0|48.94084908|48|0.3462200814|8.0|0.0577033469|127.0|0.9160406319
247|1003A05|42750|2005|1.75|17.4|54.0|31.0|41538|17312.0|41.11061736|10|0.0130001444|0.0|0.0|24.0|0.0312003467
248|1003A05|42750|2006|2.3|9.6|51.996715928|29.798029557|40511|17577.0|41.81790037|12|0.015402251|2.0|0.0025670418|38.0|0.0487737949
249|1003A05|42750|2007|2.05|13.7|49.998905309|28.599343186|40290|17919.5|42.45213753|10|0.0124097556|2.0|0.0024819511|40.0|0.0496390224
250|1003A05|42750|2008|3.0|11.4|48.001094691|27.400656814|40201|18515.0|43.04984966|8|0.009552219|1.0|0.0011940274|35.0|0.0417909583
251|1003A05|42750|2009|2.8|9.7|46.003284072|26.201970443|40265|19192.0|43.64394203|8|0.0091401036|3.0|0.0034275389|43.0|0.049128057
252|1003A05|42750|2010|2.35|7.9|44.0|25.0|40407|19822.0|44.24628702|6|0.0065335214|3.0|0.0032667607|54.0|0.0588016928
253|1003A05|42750|2011|1.75|4.4|39.402519168|22.401423877|40199|20407.5|44.84998426|16|0.0156829848|3.0|0.0029405597|64.0|0.0627319393
254|1003A05|42750|2012|1.6|9.4|34.805038335|19.802847755|40155|21050.5|45.4182119|21|0.0182021119|5.0|0.0043338362|71.0|0.0615404737
255|1003A05|42750|2013|3.25|11.0|30.207557503|17.204271632|40150|21703.5|45.98493523|25|0.018809189|4.0|0.0030094702|96.0|0.0722272857
256|1003A05|42750|2014|2.75|8.3|25.597480832|14.598576123|40191|22424.0|46.60873794|30|0.0191068753|7.0|0.0044582709|105.0|0.0668740635
257|1003A05|42750|2015|2.9|10.7|21.0|12.0|40216|23186.5|47.23187875|23|0.0120101452|6.0|0.0031330814|112.0|0.0584841854
258|1003A05|42750|2016|2.8|6.4|20.0|12.0|40073|23892.5|47.83879937|34|0.0169690315|9.0|0.0044918025|101.0|0.0504080054
259|1003A05|42750|2017|1.65|5.6|21.0|13.0|40067|22131.0|48.94084908|48|0.0251578606|8.0|0.0041929768|127.0|0.0665635061
260|1003A20|43800|2005|0.2|2.2|18.0|4.0|34122|14071.5|40.9767506|5|0.0026375945|0.0|0.0|31.0|0.016353086
261|1003A20|43800|2006|0.35|2.0|17.599343186|4.6009852217|33346|14362.5|41.66035722|13|0.0068611366|0.0|0.0|32.0|0.0168889517
262|1003A20|43800|2007|0.2|1.6|17.199781062|5.2003284072|32399|14642.5|42.41431027|6|0.003185243|0.0|0.0|27.0|0.0143335933
263|1003A20|43800|2008|0.3|1.0|16.800218938|5.7996715928|31929|14998.0|43.19965799|6|0.0031570457|0.0|0.0|29.0|0.0152590544
264|1003A20|43800|2009|0.2|4.2|16.400656814|6.3990147783|31842|15437.5|43.84717801|4|0.0020602546|1.0|0.0005150637|27.0|0.0139067186
265|1003A20|43800|2010|0.3|1.6|16.0|7.0|31817|15925.5|44.4898243|6|0.0030172549|2.0|0.0010057516|26.0|0.0130747713
266|1003A20|43800|2011|0.45|0.9|18.198795181|9.7984665936|31595|16433.0|45.17785363|21|0.01209605|1.0|0.0005760024|43.0|0.0247681023
267|1003A20|43800|2012|0.6|3.9|20.397590361|12.596933187|31253|16905.5|45.8328585|25|0.0163165059|0.0|0.0|46.0|0.0300223709
268|1003A20|43800|2013|0.55|11.5|22.596385542|15.395399781|31171|17394.5|46.5209576|19|0.0137734216|0.0|0.0|54.0|0.0391455141
269|1003A20|43800|2014|0.3|6.9|24.801204819|18.201533406|30948|17951.5|47.25168949|17|0.0136235131|2.0|0.0016027662|55.0|0.0440760716
270|1003A20|43800|2015|0.8|11.5|27.0|21.0|30761|18499.0|47.94443625|20|0.0175546959|3.0|0.0026332044|64.0|0.0561750268
271|1003A20|43800|2016|0.85|7.6|41.0|27.0|30503|19079.0|48.65681578|20|0.0268826017|6.0|0.0080647805|63.0|0.0846801954
272|1003A20|43800|2017|2.05|5.0|50.0|27.0|30215|17337.0|49.86536488|28|0.046334602|5.0|0.0082740361|74.0|0.1224557339
273|1003A25|43800|2005|1.65|17.8|97.0|61.0|34122|14071.5|40.9767506|5|0.0142137038|0.0|0.0|31.0|0.0881249634
274|1003A25|43800|2006|3.3|9.2|98.001642036|62.802955665|33346|14362.5|41.66035722|13|0.0382061221|0.0|0.0|32.0|0.0940458389
275|1003A25|43800|2007|4.4|16.1|99.000547345|64.600985222|32399|14642.5|42.41431027|6|0.0183340006|0.0|0.0|27.0|0.0825030025
276|1003A25|43800|2008|7.8|14.2|99.999452655|66.399014778|31929|14998.0|43.19965799|6|0.0187915912|0.0|0.0|29.0|0.0908260242
277|1003A25|43800|2009|2.4|13.0|100.99835796|68.197044335|31842|15437.5|43.84717801|4|0.012687439|1.0|0.0031718597|27.0|0.0856402131
278|1003A25|43800|2010|2.4|9.2|102.0|70.0|31817|15925.5|44.4898243|6|0.0192350002|2.0|0.0064116667|26.0|0.0833516673
279|1003A25|43800|2011|0.8|3.2|102.0|70.0|31595|16433.0|45.17785363|21|0.0677955373|1.0|0.0032283589|43.0|0.1388194335
280|1003A25|43800|2012|1.9|13.7|102.0|70.0|31253|16905.5|45.8328585|25|0.0815921672|0.0|0.0|46.0|0.1501295876
281|1003A25|43800|2013|3.2|1.0|102.0|70.0|31171|17394.5|46.5209576|19|0.0621731738|0.0|0.0|54.0|0.1767027044
282|1003A25|43800|2014|2.2|0.7|102.0|70.0|30948|17951.5|47.25168949|17|0.0560294688|2.0|0.0065917022|55.0|0.1812718108
283|1003A25|43800|2015|3.8|1.4|102.0|70.0|30761|18499.0|47.94443625|20|0.06631774|3.0|0.009947661|64.0|0.212216768
284|1003A25|43800|2016|1.9|2.3|111.0|67.0|30503|19079.0|48.65681578|20|0.0727797266|6.0|0.021833918|63.0|0.2292561387
285|1003A25|43800|2017|1.35|6.7|125.0|81.0|30215|17337.0|49.86536488|28|0.115836505|5.0|0.0206850902|74.0|0.3061393348
286|1003A45|43800|2005|0.8|2.3|475.0|232.0|34122|14071.5|40.9767506|5|0.0696031886|0.0|0.0|31.0|0.4315397691
287|1003A45|43800|2006|0.45|1.8|469.19047619|235.60591133|33346|14362.5|41.66035722|13|0.1829147781|0.0|0.0|32.0|0.4502517615
288|1003A45|43800|2007|0.25|1.1|463.3968254|239.20197044|32399|14642.5|42.41431027|6|0.0858168756|0.0|0.0|27.0|0.3861759402
289|1003A45|43800|2008|0.7|2.1|457.6031746|242.79802956|31929|14998.0|43.19965799|6|0.0859913886|0.0|0.0|29.0|0.4156250451
290|1003A45|43800|2009|0.2|2.0|451.80952381|246.39408867|31842|15437.5|43.84717801|4|0.0567564253|1.0|0.0141891063|27.0|0.383105871
291|1003A45|43800|2010|0.5|3.7|446.0|250.0|31817|15925.5|44.4898243|6|0.0841059811|2.0|0.028035327|26.0|0.3644592513
292|1003A45|43800|2011|0.45|2.7|448.39868565|243.20372399|31595|16433.0|45.17785363|21|0.2980336255|1.0|0.0141920774|43.0|0.6102593285
293|1003A45|43800|2012|0.9|2.7|450.7973713|236.40744797|31253|16905.5|45.8328585|25|0.3606032791|0.0|0.0|46.0|0.6635100336
294|1003A45|43800|2013|0.9|1.3|453.19605696|229.61117196|31171|17394.5|46.5209576|19|0.2762415412|0.0|0.0|54.0|0.7851075383
295|1003A45|43800|2014|0.5|1.8|455.60131435|222.79627601|30948|17951.5|47.25168949|17|0.2502656826|2.0|0.0294430215|55.0|0.8096830906
296|1003A45|43800|2015|1.5|4.3|458.0|216.0|30761|18499.0|47.94443625|20|0.2977796561|3.0|0.0446669484|64.0|0.9528948994
297|1003A45|43800|2016|1.95|3.1|512.0|231.0|30503|19079.0|48.65681578|20|0.3357046848|6.0|0.1007114054|63.0|1.0574697571
298|1003A45|43800|2017|1.55|3.6|325.0|230.0|30215|17337.0|49.86536488|28|0.3011749131|5.0|0.0537812345|74.0|0.7959622704
299|1003A50|43150|2005|1.5|2.6|9.0|5.0|138201|42497.0|36.92601081|19|0.0012373282|3.0|0.0001953676|74.0|0.0048190679
300|1003A50|43150|2006|1.8|5.1|9.6009852217|5.6009852217|136398|44164.0|37.56642666|20|0.0014077897|3.0|0.0002111685|88.0|0.0061942748
301|1003A50|43150|2007|1.5|2.7|10.200328407|6.2003284072|136218|46037.0|38.18143934|15|0.0011232357|6.0|0.0004492943|105.0|0.0078626502
302|1003A50|43150|2008|1.7|6.5|10.799671593|6.7996715928|135738|48125.0|38.74974167|15|0.0011934394|3.0|0.0002386879|104.0|0.008274513
303|1003A50|43150|2009|2.15|5.0|11.399014778|7.3990147783|135580|50146.5|39.31554252|24|0.0020178224|8.0|0.0006726075|126.0|0.0105935674
304|1003A50|43150|2010|1.4|3.5|12.0|8.0|137264|52367.5|39.84007947|32|0.0027975288|3.0|0.0002622683|130.0|0.011364961
305|1003A50|43150|2011|1.1|6.7|10.400876232|7.0005476451|137689|54809.5|40.35049503|44|0.0033237118|7.0|0.0005287723|184.0|0.0138991584
306|1003A50|43150|2012|1.6|3.3|8.8017524644|6.0010952903|137521|57216.0|40.89688431|58|0.0037121723|9.0|0.0005760267|228.0|0.0145926772
307|1003A50|43150|2013|3.25|5.1|7.2026286966|5.0016429354|137204|59179.0|41.46056597|80|0.0041996611|10.0|0.0005249576|237.0|0.0124414959
308|1003A50|43150|2014|2.1|5.0|5.5991237678|3.9994523549|136805|60993.0|42.0350794|71|0.0029058718|11.0|0.0004502055|230.0|0.0094133874
309|1003A50|43150|2015|2.65|9.1|4.0|3.0|136138|63069.5|42.63750614|83|0.0024387019|14.0|0.0004113473|255.0|0.0074923974
310|1003A50|43150|2016|1.8|5.6|4.0|3.0|136517|65235.5|43.1961433|100|0.002930038|10.0|0.0002930038|269.0|0.0078818023
311|1003A50|43150|2017|1.55|6.4|5.0|3.0|136432|61336.0|44.10822974|87|0.0031884015|12.0|0.0004397795|272.0|0.0099683359
312|1003A55|43150|2005|8.7|15.2|38.0|30.0|138201|42497.0|36.92601081|19|0.0052242748|3.0|0.0008248855|74.0|0.0203471755
313|1003A55|43150|2006|11.0|20.8|34.193760263|27.596059113|136398|44164.0|37.56642666|20|0.0050138214|3.0|0.0007520732|88.0|0.022060814
314|1003A55|43150|2007|5.0|15.3|30.397920088|25.198686371|136218|46037.0|38.18143934|15|0.0033473462|6.0|0.0013389385|105.0|0.0234314232
315|1003A55|43150|2008|10.25|23.9|26.602079912|22.801313629|135738|48125.0|38.74974167|15|0.0029397162|3.0|0.0005879432|104.0|0.0203820324
316|1003A55|43150|2009|8.65|23.7|22.806239737|20.403940887|135580|50146.5|39.31554252|24|0.0040370981|8.0|0.0013456994|126.0|0.0211947648
317|1003A55|43150|2010|4.15|8.1|19.0|18.0|137264|52367.5|39.84007947|32|0.0044294207|3.0|0.0004152582|130.0|0.0179945215
318|1003A55|43150|2011|2.0|33.0|22.997809419|20.398685652|137689|54809.5|40.35049503|44|0.0073491972|7.0|0.0011691905|184.0|0.0307330065
319|1003A55|43150|2012|2.4|6.7|26.995618839|22.797371303|137521|57216.0|40.89688431|58|0.011385504|9.0|0.0017667161|228.0|0.0447568087
320|1003A55|43150|2013|7.3|31.6|30.993428258|25.196056955|137204|59179.0|41.46056597|80|0.018071443|10.0|0.0022589304|237.0|0.0535366498
321|1003A55|43150|2014|7.9|35.3|35.002190581|27.601314348|136805|60993.0|42.0350794|71|0.0181656777|11.0|0.0028144008|230.0|0.0588465614
322|1003A55|43150|2015|6.3|29.8|39.0|30.0|136138|63069.5|42.63750614|83|0.0237773436|14.0|0.0040106363|255.0|0.0730508748
323|1003A55|43150|2016|8.1|28.8|35.0|29.0|136517|65235.5|43.1961433|100|0.0256378327|10.0|0.0025637833|269.0|0.0689657698
324|1003A55|43150|2017|7.5|37.6|37.0|28.0|136432|61336.0|44.10822974|87|0.0235941715|12.0|0.0032543685|272.0|0.0737656855
325|1003A65|43150|2005|2.0|4.4|478.0|240.0|138201|42497.0|36.92601081|19|0.0657158776|3.0|0.0103761912|74.0|0.2559460496
326|1003A65|43150|2006|2.2|5.6|469.5862069|240.0|136398|44164.0|37.56642666|20|0.0688552921|3.0|0.0103282938|88.0|0.3029632854
327|1003A65|43150|2007|2.4|6.8|461.1954023|240.0|136218|46037.0|38.18143934|15|0.0507857334|6.0|0.0203142934|105.0|0.3555001339
328|1003A65|43150|2008|3.0|11.5|452.8045977|240.0|135738|48125.0|38.74974167|15|0.0500380805|3.0|0.0100076161|104.0|0.3469306912
329|1003A65|43150|2009|2.9|6.8|444.4137931|240.0|135580|50146.5|39.31554252|24|0.0786689116|8.0|0.0262229705|126.0|0.4130117859
330|1003A65|43150|2010|2.4|5.3|436.0|240.0|137264|52367.5|39.84007947|32|0.1016435482|3.0|0.0095290826|130.0|0.4129269146
331|1003A65|43150|2011|2.1|23.0|435.60021906|243.59802848|137689|54809.5|40.35049503|44|0.1392007324|7.0|0.0221455711|184.0|0.5821121535
332|1003A65|43150|2012|1.9|3.0|435.20043812|247.19605696|137521|57216.0|40.89688431|58|0.1835474248|9.0|0.028481497|228.0|0.7215312562
333|1003A65|43150|2013|1.8|6.1|434.80065717|250.79408543|137204|59179.0|41.46056597|80|0.2535206887|10.0|0.0316900861|237.0|0.7510550403
334|1003A65|43150|2014|0.7|2.8|434.39978094|254.40197152|136805|60993.0|42.0350794|71|0.2254477866|11.0|0.0349285303|230.0|0.7303238158
335|1003A65|43150|2015|3.0|4.0|434.0|258.0|136138|63069.5|42.63750614|83|0.2645991567|14.0|0.0446311831|255.0|0.8129251201
336|1003A65|43150|2016|1.6|2.8|420.0|246.0|136517|65235.5|43.1961433|100|0.3076539918|10.0|0.0307653992|269.0|0.827589238
337|1003A65|43150|2017|1.75|5.3|416.0|250.0|136432|61336.0|44.10822974|87|0.2652750088|12.0|0.0365896564|272.0|0.8293655447
338|1003A70|43130|2005|5.0|12.8|12.0|8.0|205907|60829.5|36.34567026|65|0.0037881179|6.0|0.0003496724|131.0|0.0076345146
339|1003A70|43130|2006|5.85|22.4|11.399014778|8.2003284072|204610|63103.0|36.97073089|41|0.0022841484|7.0|0.0003899766|169.0|0.0094151483
340|1003A70|43130|2007|7.1|34.4|10.799671593|8.4001094691|205064|65674.0|37.5380259|27|0.0014219518|7.0|0.0003686542|186.0|0.0097956683
341|1003A70|43130|2008|13.05|24.7|10.200328407|8.5998905309|206372|68529.5|38.03944474|33|0.0016310877|10.0|0.000494269|160.0|0.0079083042
342|1003A70|43130|2009|8.35|42.8|9.6009852217|8.7996715928|206613|71577.0|38.56793944|40|0.0018587379|10.0|0.0004646845|187.0|0.0086895996
343|1003A70|43130|2010|6.4|14.0|9.0|9.0|208481|74893.0|39.087637|49|0.0021153007|9.0|0.0003885246|211.0|0.0091087437
344|1003A70|43130|2011|5.2|11.5|9.3997809419|8.800109529|208433|78380.5|39.61302306|77|0.0034724978|14.0|0.0006313632|249.0|0.0112292461
345|1003A70|43130|2012|2.9|24.4|9.7995618839|8.6002190581|208447|81885.0|40.17209288|87|0.0040900655|12.0|0.000564147|277.0|0.0130223925
346|1003A70|43130|2013|19.9|385.8|10.199342826|8.4003285871|208115|84933.5|40.73000341|95|0.0046557796|13.0|0.0006371067|308.0|0.0150945275
347|1003A70|43130|2014|8.85|47.8|10.600219058|8.199890471|208527|87927.0|41.27887771|110|0.0055917176|13.0|0.0006608394|292.0|0.0148434685
348|1003A70|43130|2015|6.1|15.3|11.0|8.0|207913|91343.5|41.84477214|91|0.0048145138|16.0|0.0008465079|311.0|0.0164539976
349|1003A70|43130|2016|6.6|10.8|7.0|7.0|208350|94943.0|42.43371154|131|0.0044012479|10.0|0.0003359731|333.0|0.011187905
350|1003A70|43130|2017|7.7|15.7|6.0|6.0|208316|89113.0|43.39791951|130|0.0037443115|17.0|0.0004896407|327.0|0.0094183836
